minor_nt,major_nt,severe_nt,storm_status,quiet_status,storm_detection_rate,missed_global_event_rate,under_reacting_rate,mean_abs_level_error,storm_validation_yield,quiet_false_alarm_rate,quiet_validation_yield,composite_score
40,120,200,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5367878364208318,0.9782986111111112,0.0,1.0,0.8959313023916542
40,120,250,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5367878364208318,0.9782986111111112,0.0,1.0,0.8959313023916542
40,120,300,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5367878364208318,0.9782986111111112,0.0,1.0,0.8959313023916542
40,120,350,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5367878364208318,0.9782986111111112,0.0,1.0,0.8959313023916542
40,120,400,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5367878364208318,0.9782986111111112,0.0,1.0,0.8959313023916542
40,120,500,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5367878364208318,0.9782986111111112,0.0,1.0,0.8959313023916542
40,140,150,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5384480950716533,0.9782986111111112,0.0,1.0,0.8959313023916542
40,140,200,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5384480950716533,0.9782986111111112,0.0,1.0,0.8959313023916542
40,140,250,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5384480950716533,0.9782986111111112,0.0,1.0,0.8959313023916542
40,140,300,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5384480950716533,0.9782986111111112,0.0,1.0,0.8959313023916542
40,140,350,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5384480950716533,0.9782986111111112,0.0,1.0,0.8959313023916542
40,140,400,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5384480950716533,0.9782986111111112,0.0,1.0,0.8959313023916542
40,140,500,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5384480950716533,0.9782986111111112,0.0,1.0,0.8959313023916542
40,160,200,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.541069556099266,0.9782986111111112,0.0,1.0,0.8959313023916542
40,160,250,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.541069556099266,0.9782986111111112,0.0,1.0,0.8959313023916542
40,160,300,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.541069556099266,0.9782986111111112,0.0,1.0,0.8959313023916542
40,160,350,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.541069556099266,0.9782986111111112,0.0,1.0,0.8959313023916542
40,160,400,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.541069556099266,0.9782986111111112,0.0,1.0,0.8959313023916542
40,160,500,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.541069556099266,0.9782986111111112,0.0,1.0,0.8959313023916542
